Code,Cause,Country,iso3,year,Sex,Age Group,Population,Deaths,Death rate,DALY,DALY rate per 100 000 population
186,Acute hepatitis A,Thailand,THA,2018,BTSX,ALLAges,69400000,8.49,0.01,2055.39,2.96
200,Acute hepatitis C,Thailand,THA,2018,BTSX,ALLAges,69400000,7.45,0.01,301.33,0.43
70,Gonorrhoea,Thailand,THA,2018,BTSX,ALLAges,69400000,10.07,0.01,1661.24,2.39
220,Malaria,Thailand,THA,2018,BTSX,ALLAges,69400000,8,0.01,1107.49,1.6
230,African trypanosomiasis,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,0,0
240,Chagas disease,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,0,0
250,Schistosomiasis,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,0,0
260,Leishmaniasis,Thailand,THA,2018,BTSX,ALLAges,69400000,1.04,0,57.05,0.08
270,Lymphatic filariasis,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,0,0
280,Onchocerciasis,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,0,0
285,Cysticercosis,Thailand,THA,2018,BTSX,ALLAges,69400000,2.55,0,1841.63,2.65
80,Trichomoniasis,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,2690.04,3.88
85,Genital herpes,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,3454.9,4.98
60,Chlamydia,Thailand,THA,2018,BTSX,ALLAges,69400000,3.38,0,2907.91,4.19
140,Diphtheria,Thailand,THA,2018,BTSX,ALLAges,69400000,1.07,0,62.73,0.09
205,Acute hepatitis E,Thailand,THA,2018,BTSX,ALLAges,69400000,0.71,0,210.35,0.3
310,Trachoma,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,0,0
315,Yellow fever,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,0,0
350,Trichuriasis,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,174.33,0.25
360,Hookworm disease,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,1805.61,2.6
362,Food-bourne trematodes,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,13878.46,20
365,Leprosy,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,52.6,0.08
812,Sickle cell disorders and trait,Thailand,THA,2018,BTSX,ALLAges,69400000,0.05,0,729.76,1.05
830,Depressive disorders,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,368607.6,531.13
840,Bipolar disorder,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,57725.8,83.18
850,Schizophrenia,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,159993.8,230.54
880,Anxiety disorders,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,249250.5,359.15
890,Eating disorders,Thailand,THA,2018,BTSX,ALLAges,69400000,1.62,0,18095.44,26.07
900,Autism and Asperger syndrome,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,31048.07,44.74
910,Childhood behavioural disorders,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,45669.99,65.81
920,Idiopathic intellectual disability,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,48568.08,69.98
560,Iodine deficiency,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,7821.48,11.27
570,Vitamin A deficiency,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,2691.47,3.88
580,Iron-deficiency anaemia,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,82115.14,118.32
1470,Oral conditions,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,225292.4,324.63
1580,Natural disasters,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,4171.83,6.01
990,Migraine,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,319993.6,461.09
1000,Non-migraine headache,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,40632.13,58.55
1030,Glaucoma,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,10756.5,15.5
1040,Cataracts,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,127325.2,183.47
1050,Uncorrected refractive errors,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,224661.4,323.72
1060,Macular degeneration,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,12613.63,18.18
1070,Other vision loss,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,102561.3,147.78
1080,Other hearing loss,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,462078.7,665.82
1360,Osteoarthritis,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,157727,227.27
1370,Gout,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,21082.19,30.38
1380,Back and neck pain,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,570262.2,821.7
1310,Infertility,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,29182.47,42.05
1280,Benign prostatic hyperplasia,Thailand,THA,2018,BTSX,ALLAges,69400000,0,0,28143.86,40.55
1130,Ischaemic heart disease,Thailand,THA,2019,BTSX,ALLAges,69600000,51305.42,73.71,979744.8,1407.68
1140,Stroke,Thailand,THA,2019,BTSX,ALLAges,69600000,50273.15,72.23,1204871,1731.14
390,Lower respiratory infections,Thailand,THA,2019,BTSX,ALLAges,69600000,31289.49,44.96,595188.2,855.16
1270,Kidney diseases,Thailand,THA,2019,BTSX,ALLAges,69600000,26822.23,38.54,680882.4,978.28
660,Liver cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,23882.72,34.31,666266.2,957.28
950,Alzheimer disease and other dementias,Thailand,THA,2019,BTSX,ALLAges,69600000,22851.05,32.83,375513.8,539.53
1530,Road injury,Thailand,THA,2019,BTSX,ALLAges,69600000,22427.9,32.22,1212093,1741.51
680,"Trachea, bronchus, lung cancers",Thailand,THA,2019,BTSX,ALLAges,69600000,22296.32,32.03,556899,800.14
1180,Chronic obstructive pulmonary disease,Thailand,THA,2019,BTSX,ALLAges,69600000,19474.5,27.98,499267.8,717.34
800,Diabetes mellitus,Thailand,THA,2019,BTSX,ALLAges,69600000,18776.01,26.98,836475.5,1201.83
1230,Cirrhosis of the liver,Thailand,THA,2019,BTSX,ALLAges,69600000,17596.06,25.28,539621,775.32
100,HIV/AIDS,Thailand,THA,2019,BTSX,ALLAges,69600000,13922.42,20,715194.4,1027.58
650,Colon and rectum cancers,Thailand,THA,2019,BTSX,ALLAges,69600000,9908.5,14.24,261183.9,375.26
30,Tuberculosis,Thailand,THA,2019,BTSX,ALLAges,69600000,9551.19,13.72,286679.5,411.9
752,Gallbladder and biliary tract cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,7843.99,11.27,193253.4,277.66
110,Diarrhoeal diseases,Thailand,THA,2019,BTSX,ALLAges,69600000,6863.1,9.86,240280.9,345.23
1610,Self-harm,Thailand,THA,2019,BTSX,ALLAges,69600000,6146.92,8.83,284927.3,409.38
700,Breast cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,6052.78,8.7,211458.6,303.82
1550,Falls,Thailand,THA,2019,BTSX,ALLAges,69600000,5409.07,7.77,296167.6,425.53
710,Cervix uteri cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,5109.94,7.34,160235.7,230.22
620,Mouth and oropharynx cancers,Thailand,THA,2019,BTSX,ALLAges,69600000,4960.72,7.13,146613.4,210.65
760,"Lymphomas, multiple myeloma",Thailand,THA,2019,BTSX,ALLAges,69600000,4539.06,6.52,130191.4,187.06
960,Parkinson disease,Thailand,THA,2019,BTSX,ALLAges,69600000,4292.48,6.17,71555.94,102.81
1190,Asthma,Thailand,THA,2019,BTSX,ALLAges,69600000,4181.81,6.01,168468.3,242.05
1570,Drowning,Thailand,THA,2019,BTSX,ALLAges,69600000,3955.85,5.68,194036,278.79
770,Leukaemia,Thailand,THA,2019,BTSX,ALLAges,69600000,3902.1,5.61,145326.2,208.8
640,Stomach cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,3450.71,4.96,96649.24,138.86
1330,Skin diseases,Thailand,THA,2019,BTSX,ALLAges,69600000,3375.32,4.85,253858.7,364.74
630,Oesophagus cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,3155.7,4.53,91222.47,131.07
1246,Gallbladder and biliary diseases,Thailand,THA,2019,BTSX,ALLAges,69600000,3121.26,4.48,69316.68,99.59
740,Prostate cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,3012.77,4.33,61714.81,88.67
1620,Interpersonal violence,Thailand,THA,2019,BTSX,ALLAges,69600000,2965.22,4.26,193625.6,278.2
1150,"Cardiomyopathy, myocarditis, endocarditis",Thailand,THA,2019,BTSX,ALLAges,69600000,2878.75,4.14,80788.57,116.08
1242,Paralytic ileus and intestinal obstruction,Thailand,THA,2019,BTSX,ALLAges,69600000,2846.12,4.09,54151.07,77.8
490,Neonatal conditions,Thailand,THA,2019,BTSX,ALLAges,69600000,2678.71,3.85,378709.5,544.12
670,Pancreas cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,2382.97,3.42,61951.16,89.01
1120,Hypertensive heart disease,Thailand,THA,2019,BTSX,ALLAges,69600000,2179.21,3.13,45959.32,66.03
1400,Congenital anomalies,Thailand,THA,2019,BTSX,ALLAges,69600000,2107.29,3.03,226969.2,326.11
730,Ovary cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,2003.34,2.88,65889.08,94.67
751,Brain and nervous system cancers,Thailand,THA,2019,BTSX,ALLAges,69600000,1904.85,2.74,70909.87,101.88
750,Bladder cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,1798.49,2.58,40258.07,57.84
1220,Peptic ulcer disease,Thailand,THA,2019,BTSX,ALLAges,69600000,1678.55,2.41,31866.04,45.78
1248,Pancreatitis,Thailand,THA,2019,BTSX,ALLAges,69600000,1157.44,1.66,35918.4,51.61
690,Melanoma and other skin cancers,Thailand,THA,2019,BTSX,ALLAges,69600000,1132.69,1.63,30483.97,43.8
550,Protein-energy malnutrition,Thailand,THA,2019,BTSX,ALLAges,69600000,961.85,1.38,34723.33,49.89
170,Meningitis,Thailand,THA,2019,BTSX,ALLAges,69600000,930.5,1.34,37019.14,53.19
753,Larynx cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,901.43,1.3,25438.23,36.55
745,Kidney cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,860.01,1.24,25688.91,36.91
720,Corpus uteri cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,864.18,1.24,25845.87,37.13
870,Drug use disorders,Thailand,THA,2019,BTSX,ALLAges,69600000,793.93,1.14,149892.8,215.36
180,Encephalitis,Thailand,THA,2019,BTSX,ALLAges,69600000,721.64,1.04,27979.9,40.2
970,Epilepsy,Thailand,THA,2019,BTSX,ALLAges,69600000,688.76,0.99,101228.6,145.44
1575,Exposure to mechanical forces,Thailand,THA,2019,BTSX,ALLAges,69600000,640.91,0.92,67141.57,96.47
1560,"Fire, heat and hot substances",Thailand,THA,2019,BTSX,ALLAges,69600000,617.48,0.89,36080.44,51.84
860,Alcohol use disorders,Thailand,THA,2019,BTSX,ALLAges,69600000,548.08,0.79,132935.9,191
1290,Urolithiasis,Thailand,THA,2019,BTSX,ALLAges,69600000,461.47,0.66,11816.02,16.98
1110,Rheumatic heart disease,Thailand,THA,2019,BTSX,ALLAges,69600000,435.73,0.63,28664.84,41.19
754,Thyroid cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,397.2,0.57,12783.55,18.37
420,Maternal conditions,Thailand,THA,2019,BTSX,ALLAges,69600000,227.25,0.33,15257.33,21.92
1241,Gastritis and duodenitis,Thailand,THA,2019,BTSX,ALLAges,69600000,221.21,0.32,23020.73,33.08
1350,Rheumatoid arthritis,Thailand,THA,2019,BTSX,ALLAges,69600000,194.49,0.28,26674,38.32
300,Dengue,Thailand,THA,2019,BTSX,ALLAges,69600000,171.87,0.25,16537.96,23.76
190,Acute hepatitis B,Thailand,THA,2019,BTSX,ALLAges,69600000,153.27,0.22,7390.12,10.62
1540,Poisonings,Thailand,THA,2019,BTSX,ALLAges,69600000,132,0.19,7765.87,11.16
160,Tetanus,Thailand,THA,2019,BTSX,ALLAges,69600000,116.49,0.17,6018.33,8.65
1505,Sudden infant death syndrome,Thailand,THA,2019,BTSX,ALLAges,69600000,114.48,0.16,10253.57,14.73
1240,Appendicitis,Thailand,THA,2019,BTSX,ALLAges,69600000,114.01,0.16,5790.88,8.32
1244,Inflammatory bowel disease,Thailand,THA,2019,BTSX,ALLAges,69600000,106.32,0.15,3047.82,4.38
811,Thalassaemias,Thailand,THA,2019,BTSX,ALLAges,69600000,96.76,0.14,37602.07,54.03
1630,Collective violence and legal intervention,Thailand,THA,2019,BTSX,ALLAges,69600000,87.28,0.13,9818.01,14.11
980,Multiple sclerosis,Thailand,THA,2019,BTSX,ALLAges,69600000,85.59,0.12,3400.62,4.89
130,Whooping cough,Thailand,THA,2019,BTSX,ALLAges,69600000,77.38,0.11,7193.72,10.34
150,Measles,Thailand,THA,2019,BTSX,ALLAges,69600000,55.7,0.08,5114.24,7.35
742,Testicular cancer,Thailand,THA,2019,BTSX,ALLAges,69600000,52.21,0.08,2584.84,3.71
1320,Gynecological diseases,Thailand,THA,2019,BTSX,ALLAges,69600000,36.98,0.05,193124.8,277.48
50,Syphilis,Thailand,THA,2019,BTSX,ALLAges,69600000,36.18,0.05,3040.03,4.37
755,Mesothelioma,Thailand,THA,2019,BTSX,ALLAges,69600000,29.25,0.04,1307.39,1.88
400,Upper respiratory infections,Thailand,THA,2019,BTSX,ALLAges,69600000,17.64,0.03,76367.68,109.72
220,Malaria,Thailand,THA,2019,BTSX,ALLAges,69600000,13,0.02,1369.08,1.97
200,Acute hepatitis C,Thailand,THA,2019,BTSX,ALLAges,69600000,7.49,0.01,300.09,0.43
186,Acute hepatitis A,Thailand,THA,2019,BTSX,ALLAges,69600000,8.41,0.01,2029.74,2.92
295,Echinococcosis,Thailand,THA,2019,BTSX,ALLAges,69600000,4.61,0.01,230.55,0.33
70,Gonorrhoea,Thailand,THA,2019,BTSX,ALLAges,69600000,10.18,0.01,1662.64,2.39
410,Otitis media,Thailand,THA,2019,BTSX,ALLAges,69600000,6.92,0.01,16578.3,23.82
320,Rabies,Thailand,THA,2019,BTSX,ALLAges,69600000,9.72,0.01,356.15,0.51
340,Ascariasis,Thailand,THA,2019,BTSX,ALLAges,69600000,3.81,0.01,571.77,0.82
1580,Natural disasters,Thailand,THA,2019,BTSX,ALLAges,69600000,6.92,0.01,4420.12,6.35
1470,Oral conditions,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,229135.6,329.22
990,Migraine,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,320441.5,460.4
1000,Non-migraine headache,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,40884.48,58.74
1030,Glaucoma,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,10807.63,15.53
1040,Cataracts,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,130365,187.31
1050,Uncorrected refractive errors,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,226243.4,325.06
1060,Macular degeneration,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,12879.89,18.51
1070,Other vision loss,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,106664.4,153.25
1080,Other hearing loss,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,470374.5,675.83
1360,Osteoarthritis,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,163084.5,234.32
1370,Gout,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,21634.55,31.08
1380,Back and neck pain,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,577228.5,829.35
1310,Infertility,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,29184.76,41.93
1280,Benign prostatic hyperplasia,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,29280.12,42.07
350,Trichuriasis,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,172.62,0.25
360,Hookworm disease,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,1750.87,2.52
362,Food-bourne trematodes,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,12276.9,17.64
365,Leprosy,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,54.37,0.08
240,Chagas disease,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,0,0
250,Schistosomiasis,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,0,0
260,Leishmaniasis,Thailand,THA,2019,BTSX,ALLAges,69600000,1.01,0,54.82,0.08
270,Lymphatic filariasis,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,0,0
280,Onchocerciasis,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,0,0
285,Cysticercosis,Thailand,THA,2019,BTSX,ALLAges,69600000,2.29,0,1821.78,2.62
812,Sickle cell disorders and trait,Thailand,THA,2019,BTSX,ALLAges,69600000,0.05,0,704.02,1.01
830,Depressive disorders,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,369972.4,531.57
840,Bipolar disorder,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,58048.77,83.4
850,Schizophrenia,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,161321.6,231.78
880,Anxiety disorders,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,251395.1,361.2
890,Eating disorders,Thailand,THA,2019,BTSX,ALLAges,69600000,1.58,0,18141.39,26.07
900,Autism and Asperger syndrome,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,31003.75,44.55
910,Childhood behavioural disorders,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,45035.29,64.71
920,Idiopathic intellectual disability,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,47414.44,68.12
560,Iodine deficiency,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,7720.27,11.09
570,Vitamin A deficiency,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,2633.62,3.78
580,Iron-deficiency anaemia,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,80088.56,115.07
230,African trypanosomiasis,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,0,0
140,Diphtheria,Thailand,THA,2019,BTSX,ALLAges,69600000,1.07,0,62.53,0.09
315,Yellow fever,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,0,0
310,Trachoma,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,0,0
205,Acute hepatitis E,Thailand,THA,2019,BTSX,ALLAges,69600000,0.72,0,211.08,0.3
60,Chlamydia,Thailand,THA,2019,BTSX,ALLAges,69600000,3.41,0,2892.88,4.16
85,Genital herpes,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,3490.29,5.01
80,Trichomoniasis,Thailand,THA,2019,BTSX,ALLAges,69600000,0,0,2693.33,3.87
1310,Infertility,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,1701486,119.82
1360,Osteoarthritis,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,4225000,297.54
1370,Gout,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,473694.7,33.36
1380,Back and neck pain,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,8861266,624.03
1280,Benign prostatic hyperplasia,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,333815.5,23.51
990,Migraine,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,4429083,311.91
1000,Non-migraine headache,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,708175,49.87
1030,Glaucoma,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,166967,11.76
1040,Cataracts,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,1259097,88.67
1050,Uncorrected refractive errors,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,6438211,453.4
1060,Macular degeneration,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,361184.8,25.44
1070,Other vision loss,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,1964769,138.36
1080,Other hearing loss,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,9300720,654.98
1470,Oral conditions,China,CHN,2016,BTSX,ALLAges,1420000000,0,0,3558609,250.61
1140,Stroke,China,CHN,2017,BTSX,ALLAges,1430000000,1966338,137.51,42500000,2972.03
1130,Ischaemic heart disease,China,CHN,2017,BTSX,ALLAges,1430000000,1703262,119.11,32300000,2258.74
1180,Chronic obstructive pulmonary disease,China,CHN,2017,BTSX,ALLAges,1430000000,938272.4,65.61,18000000,1258.74
680,"Trachea, bronchus, lung cancers",China,CHN,2017,BTSX,ALLAges,1430000000,662550.1,46.33,15800000,1104.9
640,Stomach cancer,China,CHN,2017,BTSX,ALLAges,1430000000,388473.6,27.17,9517580,665.57
1120,Hypertensive heart disease,China,CHN,2017,BTSX,ALLAges,1430000000,298859.3,20.9,5206570,364.1
950,Alzheimer disease and other dementias,China,CHN,2017,BTSX,ALLAges,1430000000,280605.2,19.62,5880528,411.23
1530,Road injury,China,CHN,2017,BTSX,ALLAges,1430000000,254101.5,17.77,13500000,944.06
630,Oesophagus cancer,China,CHN,2017,BTSX,ALLAges,1430000000,226981.7,15.87,5327039,372.52
650,Colon and rectum cancers,China,CHN,2017,BTSX,ALLAges,1430000000,225702.8,15.78,5784031,404.48
1270,Kidney diseases,China,CHN,2017,BTSX,ALLAges,1430000000,185249.5,12.95,6164558,431.09
390,Lower respiratory infections,China,CHN,2017,BTSX,ALLAges,1430000000,178523.5,12.48,4398716,307.6
660,Liver cancer,China,CHN,2017,BTSX,ALLAges,1430000000,172085.1,12.03,5138121,359.31
800,Diabetes mellitus,China,CHN,2017,BTSX,ALLAges,1430000000,151461,10.59,8880968,621.05
1230,Cirrhosis of the liver,China,CHN,2017,BTSX,ALLAges,1430000000,143032.8,10,4289826,299.99
1550,Falls,China,CHN,2017,BTSX,ALLAges,1430000000,135551.2,9.48,6535814,457.05
1610,Self-harm,China,CHN,2017,BTSX,ALLAges,1430000000,116319.7,8.13,4177873,292.16
670,Pancreas cancer,China,CHN,2017,BTSX,ALLAges,1430000000,98156,6.86,2475798,173.13
700,Breast cancer,China,CHN,2017,BTSX,ALLAges,1430000000,86252.11,6.03,2778465,194.3
1110,Rheumatic heart disease,China,CHN,2017,BTSX,ALLAges,1430000000,66725.1,4.67,1694366,118.49
960,Parkinson disease,China,CHN,2017,BTSX,ALLAges,1430000000,66440.83,4.65,1354636,94.73
751,Brain and nervous system cancers,China,CHN,2017,BTSX,ALLAges,1430000000,57452.99,4.02,1958382,136.95
490,Neonatal conditions,China,CHN,2017,BTSX,ALLAges,1430000000,57309.26,4.01,8211617,574.24
770,Leukaemia,China,CHN,2017,BTSX,ALLAges,1430000000,56880.73,3.98,2291355,160.23
760,"Lymphomas, multiple myeloma",China,CHN,2017,BTSX,ALLAges,1430000000,54991.96,3.85,1668743,116.7
1570,Drowning,China,CHN,2017,BTSX,ALLAges,1430000000,54853.05,3.84,2663036,186.23
620,Mouth and oropharynx cancers,China,CHN,2017,BTSX,ALLAges,1430000000,52627.07,3.68,1583222,110.71
710,Cervix uteri cancer,China,CHN,2017,BTSX,ALLAges,1430000000,51833.99,3.62,1661168,116.17
740,Prostate cancer,China,CHN,2017,BTSX,ALLAges,1430000000,47733.73,3.34,879409.6,61.5
1400,Congenital anomalies,China,CHN,2017,BTSX,ALLAges,1430000000,41830.74,2.93,4705350,329.05
1220,Peptic ulcer disease,China,CHN,2017,BTSX,ALLAges,1430000000,39186.74,2.74,868914.2,60.76
30,Tuberculosis,China,CHN,2017,BTSX,ALLAges,1430000000,37750.88,2.64,1418730,99.21
750,Bladder cancer,China,CHN,2017,BTSX,ALLAges,1430000000,35295.84,2.47,737447.9,51.57
100,HIV/AIDS,China,CHN,2017,BTSX,ALLAges,1430000000,31459,2.2,1494384,104.5
752,Gallbladder and biliary tract cancer,China,CHN,2017,BTSX,ALLAges,1430000000,31042.2,2.17,721685.9,50.47
1575,Exposure to mechanical forces,China,CHN,2017,BTSX,ALLAges,1430000000,29528.07,2.06,1812340,126.74
1150,"Cardiomyopathy, myocarditis, endocarditis",China,CHN,2017,BTSX,ALLAges,1430000000,29238.14,2.04,835150.9,58.4
1540,Poisonings,China,CHN,2017,BTSX,ALLAges,1430000000,26867.8,1.88,1077557,75.35
730,Ovary cancer,China,CHN,2017,BTSX,ALLAges,1430000000,25289.75,1.77,764852.1,53.49
1190,Asthma,China,CHN,2017,BTSX,ALLAges,1430000000,23907.39,1.67,1496441,104.65
870,Drug use disorders,China,CHN,2017,BTSX,ALLAges,1430000000,22036.42,1.54,3058689,213.89
745,Kidney cancer,China,CHN,2017,BTSX,ALLAges,1430000000,20683.51,1.45,582252.6,40.72
860,Alcohol use disorders,China,CHN,2017,BTSX,ALLAges,1430000000,19145.55,1.34,3241178,226.66
690,Melanoma and other skin cancers,China,CHN,2017,BTSX,ALLAges,1430000000,18952.89,1.33,455926.5,31.88
753,Larynx cancer,China,CHN,2017,BTSX,ALLAges,1430000000,18496.91,1.29,475886.6,33.28
1241,Gastritis and duodenitis,China,CHN,2017,BTSX,ALLAges,1430000000,18318.63,1.28,828785.4,57.96
320,Rabies,China,CHN,2017,BTSX,ALLAges,1430000000,15960.31,1.12,697469.7,48.77
1242,Paralytic ileus and intestinal obstruction,China,CHN,2017,BTSX,ALLAges,1430000000,14730.53,1.03,407202.2,28.48
1246,Gallbladder and biliary diseases,China,CHN,2017,BTSX,ALLAges,1430000000,14455.81,1.01,1574913,110.13
550,Protein-energy malnutrition,China,CHN,2017,BTSX,ALLAges,1430000000,12951.14,0.91,699619.4,48.92
1620,Interpersonal violence,China,CHN,2017,BTSX,ALLAges,1430000000,12915.88,0.9,1689760,118.17
970,Epilepsy,China,CHN,2017,BTSX,ALLAges,1430000000,11461.95,0.8,1366505,95.56
720,Corpus uteri cancer,China,CHN,2017,BTSX,ALLAges,1430000000,10958.45,0.77,343016.5,23.99
1560,"Fire, heat and hot substances",China,CHN,2017,BTSX,ALLAges,1430000000,10287.02,0.72,683664.7,47.81
1248,Pancreatitis,China,CHN,2017,BTSX,ALLAges,1430000000,9925.62,0.69,294935.9,20.62
110,Diarrhoeal diseases,China,CHN,2017,BTSX,ALLAges,1430000000,9604.29,0.67,1662375,116.25
1350,Rheumatoid arthritis,China,CHN,2017,BTSX,ALLAges,1430000000,9460.79,0.66,706454.5,49.4
754,Thyroid cancer,China,CHN,2017,BTSX,ALLAges,1430000000,6541.56,0.46,177049.7,12.38
170,Meningitis,China,CHN,2017,BTSX,ALLAges,1430000000,6219.36,0.43,303840,21.25
1330,Skin diseases,China,CHN,2017,BTSX,ALLAges,1430000000,4851.4,0.34,3862624,270.11
1244,Inflammatory bowel disease,China,CHN,2017,BTSX,ALLAges,1430000000,4219.42,0.3,217339.6,15.2
420,Maternal conditions,China,CHN,2017,BTSX,ALLAges,1430000000,3925.89,0.27,291452,20.38
190,Acute hepatitis B,China,CHN,2017,BTSX,ALLAges,1430000000,2987.18,0.21,151811.7,10.62
180,Encephalitis,China,CHN,2017,BTSX,ALLAges,1430000000,2775.35,0.19,259337.4,18.14
400,Upper respiratory infections,China,CHN,2017,BTSX,ALLAges,1430000000,2578.62,0.18,926570.4,64.8
755,Mesothelioma,China,CHN,2017,BTSX,ALLAges,1430000000,2590.72,0.18,77872.66,5.45
1290,Urolithiasis,China,CHN,2017,BTSX,ALLAges,1430000000,2289.05,0.16,95671.7,6.69
811,Thalassaemias,China,CHN,2017,BTSX,ALLAges,1430000000,2213.27,0.15,594187.2,41.55
50,Syphilis,China,CHN,2017,BTSX,ALLAges,1430000000,2116.16,0.15,187882.4,13.14
980,Multiple sclerosis,China,CHN,2017,BTSX,ALLAges,1430000000,1657.45,0.12,68439.39,4.79
1240,Appendicitis,China,CHN,2017,BTSX,ALLAges,1430000000,1476.27,0.1,65323.51,4.57
